a,b,label
-14.83628564,15.83127363,1
-12.69788814,-15.0870915,0
-21.6460314,14.11277086,1
-2.956396201,19.89113249,0
9.815444948,2.299269427,1
-14.07632977,-15.59625731,0
8.691272661,6.65950614,1
11.92058569,2.197468071,1
6.845192288,4.265264381,1
-5.96607394,17.99966771,0
-19.66775226,-15.04367347,0
-5.07120676,18.58889457,0
-3.995990047,20.77588935,0
-19.02246618,15.97272802,1
-3.8591289,18.68016489,0
-15.19240136,-12.14103031,0
7.447115834,2.27249796,1
-4.634297013,17.41033933,0
-2.414912667,21.15159465,0
8.30535183,3.242496732,1
12.78962382,3.983142629,1
-13.60223423,14.94119949,1
12.67862964,3.142749314,1
4.220637517,3.35312445,1
-14.27449535,-13.89948609,0
-16.29997847,-11.45083165,0
-12.31726048,-14.85059168,0
9.59401351,4.298719013,1
-2.720863845,14.5491447,0
-12.8012481,-15.48283835,0
-6.565973644,15.53926285,0
-16.67927569,10.76205045,1
-14.48551768,-12.05141518,0
-15.02094548,-14.3559528,0
9.872908763,4.872708958,1
-15.75613609,-10.51370581,0
-17.64390703,12.67316036,1
-8.615263747,-18.25908409,0
-5.185271186,15.12928182,0
10.71659252,3.630845401,1
13.46615354,0.922572529,1
10.2128483,6.63879088,1
-18.66503556,15.21473497,1
-19.11236194,16.23877346,1
-17.50926916,-11.40024213,0
7.275323635,2.441468893,1
-20.18470082,12.64917308,1
9.34918517,0.009330941,1
-19.26809084,18.14002709,1
-10.3500702,-15.9764441,0
-6.625744382,21.30680587,0
10.37752534,3.436427781,1
-12.97398615,-12.85304814,0
10.38435755,5.197601235,1
-4.021951749,20.30887033,0
-14.58610192,-13.69542676,0
9.841030481,7.463580336,1
-3.654612267,21.72198691,0
-14.85941653,14.39555324,1
5.576072209,5.513518697,1
-9.175431849,-10.02529518,0
-22.46882009,13.28908514,1
-15.02579979,-13.95373939,0
5.464142557,2.225569346,1
-17.02709233,15.60692531,1
-5.034340529,20.98846053,0
-14.42080417,-14.78054081,0
-13.14358964,-9.623767104,0
-14.32350594,-11.29881338,0
-17.5069246,16.01828458,1
10.87544523,0.227665825,1
-16.58773577,12.45805711,1
-7.831030173,17.86236111,0
-3.662543503,17.05274944,0
-20.62996996,16.76264785,1
9.470446071,3.419442936,1
-7.496609397,15.09352172,0
-5.084649192,21.61768798,0
-16.44992536,-14.32254727,0
-19.85215286,14.3992611,1
-15.80903466,15.6535106,1
-3.93546979,19.54688258,0
-2.116108031,19.94711391,0
-14.78959618,-14.01325698,0
-12.53171267,-13.00930747,0
9.63018051,9.916857373,1
12.1343684,3.107469863,1
-15.55232062,14.00001594,1
-12.3277859,-8.971495385,0
-6.301369064,19.00431683,0
8.48536704,1.741799887,1
6.580605249,3.115911832,1
-22.43464759,15.98714517,1
-14.32025849,-16.5659515,0
-11.54679126,-13.3588218,0
10.27255791,8.096469447,1
-5.613522253,20.77998588,0
-7.521474094,20.91610146,0
-13.78334149,-16.00175449,0
-17.67053528,15.81629174,1
-16.52251115,14.29099925,1
9.684415265,7.210053166,1
-15.29820259,15.98153613,1
-14.57885687,-12.19350177,0
9.76016936,6.452605017,1
-17.89141275,17.85840175,1
-16.15708104,12.96799071,1
-21.79497648,16.24404851,1
-16.62091679,-14.71332679,0
-4.065679707,19.03951257,0
-3.587632615,19.46494371,0
-10.5216791,-12.92856593,0
-17.6106089,17.34092832,1
10.5709331,3.985101843,1
-4.283820619,21.70493961,0
-15.38876639,-13.40791828,0
11.04257273,5.388610093,1
6.285242382,6.508218521,1
8.101533407,2.07514677,1
3.870974409,2.686570263,1
-15.51264855,-12.43929928,0
-12.88937231,-14.54819255,0
-8.624674599,14.86030037,0
-20.31680989,14.16954063,1
11.17894682,3.827509005,1
-3.864250992,17.62248148,0
-7.160180242,18.99351709,0
-8.186200893,19.54940157,0
-16.17716456,10.61724337,1
-4.446664465,18.69748584,0
-17.34763812,-11.59392876,0
-13.39326548,-15.42876187,0
-13.37235723,-11.14048885,0
7.464245312,6.984907215,1
-16.83200592,12.3897768,1
-15.68805786,15.15650811,1
-4.962032931,18.01033426,0
-13.5745008,-16.88946344,0
-15.94880841,16.18531739,1
-4.671711917,18.51647865,0
-6.067435779,19.00732138,0
-3.6512566,15.29666083,0
-20.88308921,11.01727817,1
-6.66938964,17.38580057,0
-3.915442696,18.70975069,0
12.24367921,3.37990329,1
-14.21313931,-12.96021918,0
-19.81369702,15.33787419,1
-12.0321979,-13.41728055,0
-9.961684246,16.43478175,0
-5.364287366,21.45198922,0
-4.475237572,15.4750751,0
-11.96191606,-13.68482604,0
-12.83671021,-15.60893385,0
12.38807851,5.654291321,1
-3.89881435,20.19013371,0
10.03806391,6.406783719,1
-16.26757636,-14.87025259,0
11.57181282,-1.728673515,1
-12.46747354,-15.95830869,0
-16.53437303,13.20007259,1
7.72005178,6.110308986,1
8.102024019,2.271814506,1
9.347812495,4.169084572,1
-14.52490389,14.55144733,1
-6.142731299,17.61012851,0
-8.700143709,15.46941832,0
-3.876614225,20.29970354,0
-19.73587746,15.10090972,1
10.74474188,4.523786694,1
-15.30918003,-11.02403071,0
-12.38092547,-15.12748775,0
-18.97796876,13.9937507,1
-19.11756565,15.46976109,1
-15.16142929,13.58014094,1
-15.81141607,-12.99736795,0
-19.03332477,13.41875877,1
-18.21739831,11.86748554,1
-18.9282016,15.10689452,1
-20.85103165,14.23241364,1
8.02428986,3.37026162,1
-14.27385438,-11.59599456,0
10.02018145,5.114967701,1
-4.400729221,21.43300215,0
-3.054864272,17.37890949,0
-4.936556895,16.02419734,0
-4.905095396,19.08795777,0
9.151602144,5.018921187,1
11.07046853,2.68318391,1
-15.72625443,15.38557339,1
-11.7017164,-12.7568491,0
6.973056651,6.220968453,1
10.30275682,7.816647448,1
-16.61290754,-13.62154486,0
9.795262753,1.462818217,1
-3.523808036,19.24931279,0
9.894564812,2.297114867,1
9.426151654,3.64585339,1
-2.625252243,17.71151311,0
-14.66124242,-13.17232041,0
10.89583005,2.250208172,1
15.76594361,8.562171869,1
-17.96735436,15.3418408,1
-18.57447229,13.83482512,1
8.557136549,3.817971045,1
-17.74270604,13.63974531,1
-11.98094673,-16.00372139,0
-17.92998357,13.54481335,1
-19.832097,15.33336294,1
-12.38753875,-18.06768033,0
7.57498414,4.897070589,1
-3.901741421,18.18058304,0
-4.530793819,16.90041499,0
9.274949991,2.767796064,1
4.495845264,5.635888119,1
-4.969956333,20.85301337,0
11.11053822,2.847258819,1
-16.29966356,14.17803076,1
-13.66059805,-12.31532522,0
-14.29037541,-11.02001548,0
-13.79504434,-15.71301928,0
-15.46310648,15.47661476,1
-12.18888422,-17.31558111,0
-13.4564396,-14.3455901,0
-5.358764491,17.12211616,0
-14.66653144,12.48704061,1
-19.47697597,13.82014842,1
7.888367918,2.110085401,1
-17.26574414,13.09583262,1
-14.62384474,-11.21478972,0
8.848422397,2.200417187,1
7.964088565,5.655389822,1
-4.620275855,16.8281385,0
-4.867527968,14.82464063,0
9.050153175,5.07988282,1
-10.54801472,-17.92170024,0
-13.92443953,-12.22028172,0
-16.7144792,-13.24501747,0
-3.773980958,15.75090602,0
-13.5324656,-12.84223118,0
-20.07506416,15.54243836,1
-17.16470122,12.40854535,1
-15.43472147,16.25819524,1
-4.517409545,18.72146868,0
9.046225841,2.675223685,1
-18.73465234,12.49557253,1
-13.36395625,13.88565658,1
-12.66312053,-16.43919792,0
-11.19366444,-13.60420435,0
-16.72379518,14.34052472,1
-16.7059357,12.94883613,1
-17.32550734,12.59754433,1
7.33151398,5.353195201,1
7.095889872,5.72683437,1
-17.97893086,-11.08156601,0
9.66495151,8.730558638,1
6.112580893,4.772337192,1
-17.49140034,17.13277096,1
-14.92805634,-8.855479361,0
10.39078297,2.108966345,1
-6.640110269,15.51341654,0
-14.01634697,-15.06356943,0
-2.424406153,17.98283613,0
-18.3612652,16.45122845,1
-3.673247844,21.82833613,0
-15.39407065,-13.11763625,0
-11.66228908,-12.78466954,0
-13.6841707,-11.57660851,0
-20.57910811,12.79850903,1
-2.783597614,20.92557072,0
12.4768339,5.550596285,1
-16.82963977,11.43763581,1
-12.32091705,-10.12067561,0
-11.89592245,-12.96947182,0
-14.95889843,-16.87779318,0
8.834807879,8.040063759,1
8.91345673,3.2329931,1
-9.266186695,16.97706221,0
8.228495804,4.011153395,1
-16.42547291,17.61632955,1
-6.243972627,17.25316914,0
-5.737932538,15.37647688,0
-10.92188968,16.00006078,1
-5.715699515,17.33005685,0
10.28023861,2.879138755,1
-10.12623752,19.89721208,0
-16.03636833,13.71156846,1
9.020723179,5.106053938,1
-15.7731091,-13.66456855,0
-7.873157712,-12.31123707,0
-15.01656299,-14.31524642,0
-5.95046825,14.83916612,0
12.20414955,4.843610897,1
-17.29440705,12.34763089,1
-15.32265424,12.02211122,1
-11.97913892,-14.97474201,0
8.377439956,5.049820968,1
-17.44677197,17.50170313,1
8.874709218,2.889745275,1
9.747453724,6.017226201,1
-16.01365778,16.24322793,1
-11.06611106,-10.87287855,0
-2.576327855,19.19276766,0
-9.205081386,-16.22924318,0
11.69297398,0.892003655,1
11.35193297,1.100389517,1
-15.4035856,-16.33542975,0
-7.887938578,-15.90687525,0
-16.01565925,12.8354514,1
-10.32743912,-13.95526995,0
-15.64587086,12.30338323,1
-13.54483846,-14.3979119,0
11.47189749,4.796981985,1
8.064464982,3.671717436,1
-11.36819161,-16.79815875,0
-3.602891375,16.9036387,0
-15.06431097,-14.98257349,0
-17.58205803,16.03638408,1
10.35501748,4.802711864,1
-5.634463814,19.58789332,0
-15.27719578,-15.71770086,0
9.356233662,1.049156539,1
7.905729473,1.245227439,1
-9.661837867,-17.01120373,0
-15.87053336,-14.46759071,0
-16.31338707,14.67526254,1
-8.220203203,16.37157821,0
-9.020679781,-10.96935102,0
-0.818951668,17.53452085,0
-4.102849514,21.37755712,0
-5.055812759,17.25153535,0
-15.01108642,-15.71672906,0
-18.31086118,13.04017728,1
-19.63253318,13.42220005,1
-18.93509686,13.23363229,1
-19.30496203,12.31664183,1
-1.761164155,15.26836934,0
-11.94623147,12.84306053,1
8.3640609,3.627614904,1
-1.065514077,14.90008903,0
-17.84422171,19.15512205,1
-20.72798033,13.45310178,1
-6.37117985,21.63045312,0
-1.687446357,20.05731239,0
-14.10451265,-12.48286491,0
12.18399307,3.974637898,1
-15.56015131,-10.92130782,0
-14.39814248,10.80150229,1
-5.56849864,13.42472993,0
-13.26429329,-13.77954803,0
-5.94901616,17.81667555,0
9.450176572,-2.035932574,1
-15.72500884,14.66476124,1
8.276189287,1.201408272,1
-15.42980094,16.00103403,1
-17.05253125,16.36358669,1
-19.89615577,15.29354021,1
-16.81994969,15.43070325,1
7.631886699,2.508120465,1
10.34647616,5.625276377,1
-16.62478095,15.13482771,1
8.370662235,3.509032813,1
-13.14698528,-14.22233826,0
6.449223289,4.383407453,1
-19.98976595,17.20952314,1
7.865972536,5.657450686,1
-21.19307327,14.14481016,1
-17.30244131,15.42389506,1
-18.82562892,16.390451,1
-15.1313539,-14.99464368,0
8.031066893,3.577288653,1
-4.295604035,21.10464539,0
-14.13973607,-16.75511252,0
-14.49072732,17.57746684,1
10.16237198,2.480026974,1
-5.906981766,18.78317324,0
-6.4875784,16.40806738,0
-3.187591011,18.68607448,0
-19.20936073,14.48946903,1
-12.38867421,-10.95620053,0
-13.1991637,-19.10935344,0
-4.13075639,19.57784036,0
-14.65976116,-15.27222723,0
-3.553115092,17.8671391,0
-1.82938512,16.33464956,0
-18.40327953,15.24019118,1
-12.1399083,14.14394203,1
10.014721,3.319279996,1
-13.89614737,-13.70266806,0
11.61249876,5.008290692,1
10.38605599,2.849938772,1
-15.09392114,-18.24405106,0
-3.500538067,18.5909551,0
-16.82232501,-11.45968439,0
-6.997651519,19.91011463,0
-2.682831123,18.53741394,0
-12.62270763,-11.58745776,0
10.66546918,5.415614459,1
-11.05365331,-14.69336733,0
11.65322691,6.819010179,1
8.204466157,5.257147028,1
6.209677177,0.1863193,1
-15.31100403,-13.6022911,0
-17.46609827,14.94825082,1
10.99892742,4.105942336,1
9.571430613,5.116938241,1
-16.09821564,-15.2021594,0
-13.67180058,14.031903,1
-3.337155193,19.12203939,0
-19.8903961,17.3160581,1
-12.10060684,-15.02352224,0
-4.931190353,21.41867434,0
10.2084974,2.845235504,1
-17.842051,16.91942858,1
-19.67111209,12.52897159,1
-14.80551353,10.99023407,1
12.48843589,3.376150854,1
8.58690466,0.72320465,1
-6.757721409,20.27944183,0
-4.276103499,16.82060188,0
-11.37707302,-14.05392623,0
-14.73702662,-10.58233853,0
-22.38562136,14.68355075,1
-4.210935065,17.98018104,0
-15.46048089,-14.84223292,0
11.83368844,4.62238633,1
-18.70483312,16.44235737,1
-14.49713326,-13.3326016,0
9.047299586,4.375765734,1
-6.301358437,18.89241735,0
-14.82874782,17.47458513,1
-19.70498395,15.32499762,1
-16.92411033,-12.12654516,0
-14.70570077,10.55217146,1
-5.434639747,17.04257039,0
9.286053126,6.406320105,1
9.870317554,2.393341087,1
-7.437784732,19.22842972,0
-4.841581474,20.98363242,0
-12.38284377,-14.64743285,0
-10.89063504,-13.19071,0
10.26788551,-1.762913958,1
6.504020572,5.474060071,1
-17.15164973,13.07871811,1
-4.751313437,17.72363258,0
-17.19251417,12.94509567,1
11.18265623,3.213325327,1
-16.02609642,-13.06037176,0
-11.35539104,-13.7426423,0
-14.20896049,-15.61780335,0
-20.59726038,15.02292938,1
-12.97852199,-14.06802964,0
-4.396580115,20.97928469,0
-17.8740973,16.29989048,1
6.890711793,4.517945941,1
-6.857243715,21.12844107,0
-6.222819367,18.96612077,0
-17.11427148,18.31216831,1
-18.11811303,11.98168895,1
7.489065028,3.13013769,1
-8.357205808,19.11529264,0
-13.97257542,13.81147981,1
-6.079397541,16.87693578,0
-17.55943768,12.1913887,1
8.328166784,2.294115384,1
-7.707296268,16.19126836,0
10.28142085,2.189391765,1
-11.64580456,-11.82660498,0
-18.44870111,12.81553575,1
-11.6591563,-13.11090272,0
7.240367033,4.359062911,1
7.388265551,5.162831751,1
-3.112121978,18.60282059,0
-11.47911869,-15.43439945,0
-16.34598644,19.06625698,1
-2.013681142,18.17676182,0
-12.88724283,-12.07254017,0
-3.049750449,17.60059457,0
10.27215605,2.875705943,1
-9.289743674,24.30406932,0
9.158950214,6.201899869,1
8.97952377,1.418327032,1
-17.46125662,16.64348114,1
-15.1727606,16.47869339,1
-16.26626641,-14.19012886,0
-19.02144268,15.32004541,1
-8.14348696,16.9704669,0
-12.19519961,-15.58345379,0
11.64001402,6.234925505,1
-16.50760741,14.11076755,1
6.189882979,2.867729339,1
-6.293875215,16.96657835,0
-17.15888048,12.51544041,1
-12.69083866,-15.213703,0
7.754719194,6.018945152,1
-16.33098242,-14.7711987,0
11.57181796,2.391596398,1
-2.172898974,19.88100306,0
8.066027317,4.86171254,1
-12.22119107,-14.81499731,0
-12.44019144,-10.22719559,0
-6.59396275,16.78687706,0
6.047984098,4.545634744,1
-15.75165033,16.97823562,1
-14.41639558,15.38772637,1
-20.05176185,15.80486547,1
8.999007555,4.561564704,1
11.1953409,4.361546071,1
11.98190346,5.718721745,1
-16.27014786,11.09949557,1
7.886214036,5.110392502,1
6.865714377,1.795714582,1
-11.52589183,-13.29602991,0
-19.68481478,16.53581628,1
-20.18978619,17.22545193,1
-20.5941723,15.11731643,1
-16.16259138,14.14179609,1
-3.110391719,19.33135476,0
-12.99654871,-11.02916626,0
-4.036445343,19.49832783,0
-15.46690056,-15.04658587,0
-19.65238733,16.09312171,1
-5.486434964,18.96128901,0
6.250817054,4.589525791,1
-16.32394142,14.57167159,1
-17.20099643,15.60629647,1
6.499313822,4.261862246,1
6.524522671,2.81679136,1
-4.847758961,16.41204081,0
-14.08316402,-12.88339379,0
-4.233563312,17.010645,0
-15.36216642,14.30405463,1
-15.69943793,13.88477044,1
-12.15785049,-9.640529183,0
-16.91725616,14.02411144,1
-17.26167792,15.53840165,1
-14.08466179,-15.50260525,0
-13.7003932,-12.72693029,0
10.14428357,4.886427743,1
-12.26853293,-13.57317219,0
11.62664223,3.401249925,1
-13.6425138,-14.96793705,0
-13.5534196,-18.38830732,0
-5.659089862,18.87690415,0
-7.384912271,13.9501079,0
-18.83455903,12.85431074,1
6.739760478,5.284019629,1
10.01505626,-0.253713647,1
9.92570668,3.824331424,1
-13.71309306,-12.510412,0
-19.27732633,13.64907132,1
-5.477176734,17.94161836,0
8.89036308,3.817963014,1
11.47435805,0.815043305,1
-18.02374435,15.47865128,1
12.31254578,5.150576009,1
9.188733182,3.097866701,1
-3.436331352,16.20979735,0
-17.72491373,15.66824721,1
-16.55741124,-16.80079277,0
-4.638982911,16.7046079,0
-14.11147925,-13.59424435,0
10.97329922,-0.308115473,1
-16.28900861,16.9801025,1
-11.93401374,-12.91678532,0
-13.87506988,-15.23045279,0
-19.58877262,19.28231941,1
-12.31007082,-12.86324828,0
-11.63674187,-14.62699832,0
-19.30688426,-14.11945863,0
-18.38852535,17.94280104,1
-1.91739426,16.03186417,0
-17.90822708,-13.80428891,0
-25.34996661,17.12071076,1
-12.22647743,-14.58800907,0
-1.271799694,20.18866839,0
-15.92344375,14.02347468,1
-14.19230078,-15.63870227,0
-14.12944968,-11.33596078,0
-19.28119918,13.63777835,1
11.27289869,3.013348609,1
-2.438889738,19.37493496,0
-13.17649641,-13.69584901,0
10.65246478,2.26855402,1
-4.789939949,18.32917578,0
-15.64337475,-14.85621082,0
10.17454555,2.943871152,1
-18.22594301,13.73260875,1
15.17794652,6.435698529,1
-17.43538599,16.73509609,1
-18.14801932,-10.56127731,0
-2.719848594,16.62221941,0
-15.32358901,13.47960156,1
-15.62235344,16.26376493,1
-6.897066034,17.74039714,0
10.25212726,0.047595857,1
-7.231065194,15.63615901,0
-4.68549083,19.01347478,0
8.370168238,1.866726306,1
9.104887015,5.042978623,1
-13.80412649,-13.87612027,0
-5.287012729,19.6501888,0
-5.68794591,17.22127533,0
-21.11451634,16.7409549,1
1.139366371,20.26772208,0
-13.59370857,-13.68665352,0
-16.13478486,-14.55486569,0
8.908066168,4.566337334,1
7.567417991,4.017471516,1
-21.44262241,11.59985021,1
-21.82136588,14.95510951,1
-5.887387701,17.41022801,0
-15.30273601,-14.75614288,0
-14.95304395,-17.10915811,0
5.942559155,6.063796428,1
-17.26400857,-15.48167751,0
-18.49533666,12.53482269,1
-18.75261257,15.57993502,1
-13.74168707,-14.23558582,0
8.361577052,2.55713863,1
-11.56965738,-15.37220265,0
-5.506708517,19.95674659,0
-24.15968316,15.24136588,1
-15.38952342,14.86003379,1
-5.99609409,15.78933739,0
13.71731814,3.628248947,1
8.781613983,0.600551565,1
-16.19676741,18.0065406,1
-9.791987077,-13.73645832,0
-6.171937907,19.53935471,0
-17.94321294,15.05801869,1
-17.09231786,14.87673601,1
5.461045497,6.582944018,1
-12.05607229,-15.57958007,0
-4.3722367,17.52386525,0
8.432238308,3.039511151,1
6.973092866,0.571650674,1
-4.599076416,17.04529989,0
4.008262194,3.953090381,1
-1.673250472,18.86661028,0
-11.25983354,-15.87321333,0
-16.12106025,13.18244673,1
-15.49782836,-13.78195346,0
-11.52146519,-11.21136233,0
4.03012356,9.044358785,1
-18.95504258,14.33449316,1
-13.39942564,-12.08455812,0
-7.579004043,19.77348691,0
9.704905734,6.000311895,1
-14.41232609,-16.10206897,0
-5.143753441,19.9388569,0
-5.061129835,16.5341489,0
-16.89554301,-12.84579306,0
-20.72779893,12.33871906,1
-19.79232875,15.16857947,1
9.217639807,2.126972534,1
-13.61494791,-12.28374472,0
-14.79294815,-12.52215329,0
-16.30310737,13.36340302,1
-13.98947377,-14.45205784,0
9.081569072,2.740698056,1
-13.94993656,-10.29957556,0
8.642261042,1.886715671,1
-5.146671939,18.68609708,0
-9.325081086,20.22287768,0
-0.991620751,18.30164292,0
-13.07340163,-11.27328093,0
-8.048777371,20.76232079,0
-18.0560425,16.34621489,1
-17.20574392,7.270315248,1
-5.602017784,14.90219064,0
-20.69110715,13.53361004,1
11.67991559,2.962534473,1
12.33725337,3.784247438,1
-18.75740819,13.04407799,1
-15.59520659,-10.29787992,0
-12.97683573,-12.59665565,0
-17.37909424,14.30453322,1
9.156229273,4.905222404,1
7.299842087,3.876324148,1
-15.7816317,15.99643579,1
-18.63780434,10.8972617,1
-6.343642764,19.16976959,0
-0.895388093,20.44530472,0
-3.979702218,21.09405008,0
-4.534470703,14.20201177,0
-12.65532586,-14.44841524,0
-9.207603527,-15.46466847,0
7.377936213,4.583381377,1
5.795314287,2.85425577,1
5.124134033,3.305743759,1
-21.43723233,12.59660766,1
-7.02667678,16.49297713,0
-5.558145117,16.07104482,0
9.096958557,3.784582372,1
-11.7915497,-13.50844613,0
-19.26796578,17.44588168,1
6.502672565,0.745797159,1
8.748548552,3.146582891,1
8.227998321,4.30183958,1
-22.69456987,13.10951301,1
-18.31822324,11.92295909,1
-20.72300044,13.58422303,1
13.82265716,3.137544522,1
-5.78633779,18.52897267,0
-15.53133488,-14.42537795,0
-14.49482344,-12.35515256,0
-5.177678029,18.93331585,0
-3.774775322,14.88812282,0
-6.69783893,16.82978697,0
9.422265172,1.359324117,1
-20.01238613,13.99029531,1
-4.672033394,18.79920702,0
8.066750896,4.858147758,1
8.903235002,6.33256526,1
-4.824240147,19.96586224,0
7.288126883,5.248611852,1
-15.33360252,-13.35350027,0
7.566761198,4.141680121,1
-17.00654681,15.77662404,1
-18.2811943,15.70878016,1
-3.780086724,22.1435632,0
-6.117509518,19.74774803,0
-4.961758494,18.08808454,0
-4.612549204,14.99708403,0
10.42724651,1.393730535,1
9.733126169,2.823223875,1
6.245410279,5.447497703,1
-3.741210329,14.70553213,0
8.116193606,1.598579439,1
-14.64601932,13.56349936,1
11.75463394,3.031736058,1
-4.440057958,22.93917254,0
-16.28924329,17.81603458,1
-7.598317046,15.43841471,0
-18.60212881,14.03294915,1
-16.33411524,16.13909374,1
-18.98619506,13.62582883,1
-6.052972146,20.84726714,0
-13.47995103,-13.63016992,0
-5.008168333,17.55939799,0
-3.59516549,15.77928807,0
-12.75009075,-12.50714246,0
8.156073474,4.905061275,1
-19.64069451,13.27358104,1
-12.95471823,-11.11822761,0
-13.66780891,14.45242353,1
-16.1930478,-11.03346616,0
-5.042888792,16.23406351,0
11.45729698,3.193737918,1
-16.86127604,15.80904491,1
-21.30063419,12.74566444,1
-7.001179945,13.72179203,0
-18.35241106,14.65150908,1
-3.767060551,16.31425714,0
-17.6429717,-13.76782745,0
-16.44928335,-15.48231853,0
-14.28834618,-13.02869921,0
7.095430407,5.615842021,1
11.77876747,1.280784573,1
11.17978933,4.432348812,1
5.717440844,-0.51459667,1
-18.73448827,16.20223795,1
-5.197866635,20.90880669,0
-13.48753553,-13.86522932,0
-15.70478342,-12.94697512,0
8.432560509,1.21510456,1
-13.67112925,-17.4317567,0
12.03669693,4.177988542,1
10.61229702,5.102296415,1
6.645493833,5.498395196,1
-14.37082941,18.802601,1
10.16930529,2.295032002,1
9.669807641,2.42977523,1
-14.76700316,11.37423979,1
-17.80620003,14.83291714,1
-3.219195495,18.6431713,0
7.262860207,-0.225456388,1
-16.21029688,17.40333119,1
-19.23626886,16.63089845,1
-11.30154128,-12.83806312,0
-4.106619702,22.35857695,0
-16.955144,14.79162253,1
9.928674881,0.338613783,1
-18.44229048,13.43487817,1
-15.94104459,15.10185599,1
-17.81322793,14.12019856,1
-14.96314327,-15.02668198,0
-18.2797081,11.67816769,1
-18.52403695,13.66873348,1
8.230623645,6.650744726,1
10.55440704,7.178939453,1
-4.824403316,19.21888631,0
-13.24691317,-11.37359717,0
-3.92582675,18.0414168,0
-6.526324424,17.4672221,0
-14.97624219,-15.77595501,0
-17.93600162,11.57398445,1
-21.93032249,14.71028978,1
-12.07465973,-13.71382723,0
-15.69081965,-14.83736653,0
7.100491598,2.376815552,1
-19.89556662,18.07246865,1
-14.29998778,-13.81498783,0
-13.54491455,-15.91724467,0
-5.440655724,16.0542132,0
-17.29002956,-10.27833621,0
-18.21218655,17.29245227,1
-5.748300705,16.35015292,0
-7.143182302,18.88518645,0
-14.81231776,-14.80737116,0
-20.52499071,18.47025797,1
-15.06698599,14.91739831,1
10.09586337,5.047934512,1
-8.273480122,18.12474215,0
-17.22611607,15.86057013,1
-16.83962639,13.65374373,1
-15.28229845,13.10496152,1
13.22484203,1.174363483,1
8.324466507,1.436068624,1
-11.13110442,-15.65771658,0
-6.564045675,17.55493504,0
11.33858387,5.539743222,1
6.925833447,7.587427184,1
-23.37671573,15.73621063,1
-19.17934645,17.68722931,1
-17.63287787,15.28094984,1
-1.695876817,17.11437974,0
10.36671643,4.345960235,1
-16.12321837,-11.76827183,0
-4.809993038,17.903386,0
-4.889835208,15.8730827,0
-18.70861749,15.48079196,1
-3.01723061,16.68733184,0
8.082882511,2.013163586,1
-11.86563925,-13.65021331,0
-14.49366225,-13.18509138,0
-13.13946482,-16.30739028,0
-11.9493303,-14.21183268,0
-4.854736529,17.83079295,0
5.245080076,-1.718312482,1
8.303209988,5.21299302,1
-2.943315358,17.00853946,0
9.124870751,1.555751841,1
-15.30433861,-13.87614719,0
-15.93607685,-8.639213268,0
-14.45091877,16.54028245,1
-18.35571583,16.56891019,1
-18.10688311,17.73159909,1
-13.54513948,-14.45051295,0
10.34377007,4.66966149,1
-13.44306659,-13.69333225,0
7.354292542,3.533116808,1
-19.43952292,14.82766543,1
-8.080610251,19.05708177,0
-3.99218365,17.5094789,0
-13.17732492,-14.77423651,0
6.562609642,1.786866725,1
-6.862114872,16.02065751,0
10.13073754,6.340833215,1
-12.41447571,-13.42690755,0
7.289460709,3.583333044,1
-14.21024123,-13.1691958,0
8.240964929,3.264523613,1
-3.350550937,18.94693241,0
-19.44808311,13.39737659,1
8.064007151,2.868093962,1
-14.53189933,-18.17080793,0
-14.90745573,-12.68739139,0
10.45208927,3.121511731,1
-17.47041966,13.74415505,1
7.602586076,2.172977523,1
-3.079480845,18.88296098,0
-12.27195083,-14.16997251,0
-17.50187266,14.61493775,1
-14.49649311,-12.14612635,0
-17.96875339,-9.675863365,0
6.921019429,4.290848141,1
-11.58018122,-9.029403643,0
-3.280083117,19.80315393,0
-18.93757242,17.92121065,1
-3.645874865,14.80314051,0
-15.18217877,-14.52913294,0
8.063056143,5.131399983,1
-16.53420709,17.42833302,1
-8.233514975,16.5031227,0
-17.62918262,-14.05894218,0
-14.74095462,14.58651972,1
9.771924903,2.341779314,1
-6.928640405,18.87577039,0
-18.65000816,16.53424138,1
-13.07560395,-13.88029427,0
8.063304658,4.672570623,1
7.980103901,4.114675828,1
-10.02204794,-13.69060411,0
-5.227293683,17.69092881,0
-3.706593693,18.41804465,0
-13.04857799,-17.37875462,0
-1.671491066,20.70949436,0
-22.71834953,14.94466335,1
-2.871131746,15.97554166,0
-14.24731109,-13.17078068,0
-16.77933681,-14.20129564,0
-1.751532182,15.73588147,0
-21.21291758,20.63266697,1
-5.109567279,18.51525116,0
-14.93211288,14.93113479,1
-4.413124316,16.52002056,0
9.689275437,5.478095927,1
-17.86908004,15.16490669,1
13.20493205,3.953730712,1
7.056597173,3.87468821,1
-16.8700563,10.99572984,1
-5.352631407,18.32199963,0
-15.25808636,-13.08468699,0
-20.56450661,15.53675291,1
-17.99680449,14.16022523,1
-18.85516297,12.14024239,1
10.65388926,6.879421086,1
-10.57645365,-12.00679081,0
-11.71357144,-14.14111156,0
5.595962127,5.730474567,1
-3.990579547,18.38773582,0
-14.0613939,17.92990309,1
-4.144518907,20.40986481,0
-5.606329141,17.88537375,0
-18.74264295,15.92685175,1
7.470528922,6.291853058,1
-17.55508477,18.49961754,1
-13.27298507,-14.70062586,0
-12.96446034,-15.25513049,0
-3.474997825,12.33148702,0
-2.605377313,16.39470091,0
